icpsr2,year,alpha_st,anti_inst,policy,pos_affect,posAffPer,neg_affect,num_tweets,dist,congress,nominate_dim1,nominate_dim2,democrat,seniority,st,op_ideo,pid7,ideo5,white,hispanic,educ,faminc,unionmember,approval_pres,approval_rep,count,name,pop,college,ageless18,age65plus,poverty,black,white_acs,hispanic_acs,unemp_clf,armedforces,nilf,medinc,gini,foreignborn,Incumbent,Party,Biden,Trump20,Clinton,Trump16,Obama,Romney,dempvote20,dempvote16,dempvote12,namedem12016,votesdem12016,namedem22016,votesdem22016,namerep12016,votesrep12016,namerep22016,votesrep22016,totalvotes2016,namedem12018,votesdem12018,namedem22018,votesdem22018,namerep12018,votesrep12018,namerep22018,votesrep22018,totalvotes2018,namedem12020,votesdem12020,namedem22020,votesdem22020,namerep12020,votesrep12020,namerep22020,votesrep22020,totalvotes2020,demHvote2016,uncontested2016,demHvote2018,uncontested2018,demHvote2020,uncontested2020,incumbentD2016,incumbloseD2016,runoffD2016,PRIMARYD2016,GENERALD2016,wongeneralD2016,numcandsD2016,incumbentR2016,incumbloseR2016,runoffR2016,PRIMARYR2016,GENERALR2016,wongeneralR2016,numcandsR2016,incumbentD2018,incumbloseD2018,runoffD2018,PRIMARYD2018,GENERALD2018,wongeneralD2018,numcandsD2018,incumbentR2018,incumbloseR2018,runoffR2018,PRIMARYR2018,GENERALR2018,wongeneralR2018,numcandsR2018,incumbentD2020,incumbloseD2020,runoffD2020,PRIMARYD2020,GENERALD2020,wongeneralD2020,numcandsD2020,incumbentR2020,incumbloseR2020,runoffR2020,PRIMARYR2020,GENERALR2020,wongeneralR2020,numcandsR2020,primaryvote2016,primarychall2016,primaryvote2018,primarychall2018,primaryvote2020,primarychall2020,primvote,primchal,demHvote2016_2,demHvote2018_2,demHvote2020_2,dempvote16_2,trumpy,demHvote,dem_normal,economic,y1,y2,y3,y4,y5,y6,y7,affect
21734,2020,KS,98,0.449845679,101,0.07793209877,391,1296,1,116,0.573,0.22,0,2,KS,0.16616561,4.688252057,3.377536636,0.87996703,0.002986364511,0.247573935,5.653727841,0.29839879,3.296311066,2.876903225,91,"Congressional District 1 (116th Congress), Kansas",703509,0.16541836,0.24012202,0.16260204,0.11887836,0.043880034,0.88561481,0.16088919,0.038788371,0.033870023,0.33629817,0.28503001,0.43259999,0.077825584,Tracey Mann,(R),28.1,69.7,24.3,69.3,27.6,70.1,0.28732106,0.25961539,0.28249744,,,,,ROGER MARSHALL,169992,,,257971,ALAN LAPOLICE,71558,,,ROGER MARSHALL,153082,,,224640,KALI BARNETT,84393,,,TRACEY MANN,208229,,,292622,0,1,0.31854522,0,0.2884028,0,,,,,,,,0,,,0.5655988516,0.6589577898,1,1,0,,,1,0.3185452279,0,1,1,,,0.7865859576,0.6814547721,1,2,0,,,0.6259527654,0.2884027858,0,2,0,,,0.5421186188,0.7115972142,1,4,0.56559885,1,0.78658599,2,0.54211861,4,0.78658599,2,0,0.10147106,0.083176173,0.06740015,0.022882044,0.31854522,0.27647796,-0.048755318,0,0,0,0,1,0,0,0.37962964
21982,2020,KS,7,0.4506329114,49,0.1240506329,70,395,2,116,0.549,0.079,0,1,KS,0.1259177,4.325687245,3.017345623,0.9042418,0,0.2180668843,5.69385562,0.25258842,3.236573924,2.587309523,139,"Congressional District 2 (116th Congress), Kansas",715046,0.17845641,0.22781891,0.16753048,0.12413187,0.0638882,0.86852175,0.0679285,0.040885247,0.0081466176,0.36101574,0.29486999,0.44459999,0.032151777,Jake LaTurner,(R),41.3,56.3,37.4,55.8,42.2,55.4,0.42315573,0.40128756,0.43237704,BRITANI POTTER,96840,,,LYNN JENKINS,181228,,,297401,PAUL DAVIS,123859,,,STEVE WATKINS,126098,,,264688,MICHELLE DE LA ISLA,136650,,,JAKE LATURNER,185464,,,336315,0.34826013,0,0.49552122,0,0.4242287,0,,,,,,,,1,,,1,0.6093725307,1,1,0,,,1,0.46794339,0,1,0,,,0.2653679711,0.4764024059,1,7,0,,,0.7502924404,0.4063155078,0,2,1,1,,0.4914480367,0.5514591975,1,3,1,1,0.26536798,7,0.49144804,3,0.26536798,7,0.12128512,0.24554127,0.17996998,0.16103171,0.031089485,0.49552122,0.4189401,0.011427613,0,0,0,0,1,0,0,0.30126584
21914,2020,KS,15,0.6669811321,28,0.02641509434,94,1060,3,116,-0.26,0.262,1,1,KS,0.030677052,3.829074438,3.020155633,0.83618337,0.009802121377,0.5210903635,7.353231372,0.26761988,2.62294797,3.198759659,121,"Congressional District 3 (116th Congress), Kansas",768619,0.29898703,0.25352874,0.13622874,0.076984823,0.099602014,0.80291015,0.12137223,0.035920091,0.0012057029,0.29275197,0.40397999,0.46000001,0.10443406,Sharice Davids,(D),54.3,43.7,47.2,46,44.3,53.8,0.55408162,0.50643778,0.45158002,JAY SIDIE,139300,,,KEVIN YODER,176022,,,343113,SHARICE DAVIDS,170518,,,KEVIN YODER,139762,,,318301,SHARICE DAVIDS,220049,,,AMANDA L ADKINS,178773,,,410418,0.44177064,0,0.54956168,0,0.55174738,0,,,,,,,,1,,,0.6360306529,0.5130146628,1,2,0,,,0.3734246969,0.5357130515,1,6,1,,,0.6813984507,0.4390875304,0,3,1,,,1,0.5361582582,1,1,0,,,0.3064359774,0.4355876204,0,5,1,2,0.37342471,6,1,1,0.37342471,6,0.1951613,0.30201805,0.30442518,0.25647923,-0.054857761,0.54956168,0.50403315,2.5458186,0,0,0,0,1,0,0,0.11509434
21750,2020,KS,16,0.7701754386,37,0.0649122807,73,570,4,116,0.64,0.035,0,2,KS,0.2764999,4.708843312,3.304930804,0.7481907,0.04874451623,0.3198628449,5.373736729,0.20542893,3.54622945,3.358864385,119,"Congressional District 4 (116th Congress), Kansas",723478,0.19033289,0.25484395,0.15264459,0.1204971,0.085379235,0.82204574,0.12527265,0.04759958,0.0066314153,0.34436512,0.30904999,0.4445,0.068881154,Ron Estes,(R),38,59.7,33,60.2,36.1,61.6,0.38894576,0.35407725,0.36949846,DANIEL B GIROUX,81495,,,MIKE POMPEO,166998,,,275251,JAMES A THOMPSON,98445,,,RON ESTES,144248,,,242693,LAURA LOMBARD,116166,,,RON ESTES,203432,,,319598,0.32795691,0,0.40563592,0,0.36347535,0,0,,,0.5150067843,0.2960752186,0,2,1,,,1,0.6067116922,1,1,0,,,0.6523601005,0.4056359269,0,2,1,,,0.8138254977,0.5943640731,1,2,0,,,1,0.3634753659,0,1,1,,,1,0.6365246341,1,1,1,1,0.81382549,2,1,1,0.81382549,2,0.10755574,0.1645405,0.13211434,0.1253707,0.015421212,0.40563592,0.37084049,0.062662676,0,0,0,0,1,0,0,0.19298245
21565,2020,KY,130,0.6208,64,0.1024,357,625,1,116,0.593,-0.016,0,3,KY,0.32315469,4.201934169,3.54420074,0.8990072,0.03407403971,0.2111654966,5.145142363,0.3603698,3.367481039,3.066950644,137,"Congressional District 1 (116th Congress), Kentucky",718563,0.098335095,0.2271798,0.17999813,0.16840973,0.081408314,0.89204288,0.031930394,0.056410026,0.025470717,0.44546235,0.24676,0.47139999,0.01851473,James Comer,(R),25.5,73.1,23.9,72.4,32.1,66.4,0.25862068,0.24818276,0.32588834,SAMUEL L GASKINS,81710,,,JAMES R COMER,216959,,,299001,PAUL WALKER,78849,,,JAMES R COMER,172167,,,251016,JAMES RHODES,82141,,,JAMES COMER,246329,,,328470,0.27358046,0,0.31411943,0,0.25007156,0,0,,,,0.273276678,0,0,0,,,0.6059293555,0.7256129578,1,4,0,,,0.7459849325,0.3141194187,0,2,1,,,,0.6858805813,1,0,0,,,,0.2500715438,0,0,1,,,,0.7499284562,1,0,0.60592937,4,1,0,1,0,1,0,0.074846268,0.098671012,0.062535785,0.06159468,0.077705577,0.31411943,0.27756393,-2.0076301,0,0,0,0,1,0,0,0.67360002
20916,2020,KY,4,0.7566371681,17,0.07522123894,15,226,2,116,0.421,0.283,0,6,KY,0.18973123,4.713700516,3.601797129,0.97442621,0.001533404354,0.1546080084,5.356212261,0.25367129,3.493182256,3.061992801,158,"Congressional District 2 (116th Congress), Kentucky",758608,0.12188096,0.23182988,0.15609643,0.13872251,0.071121052,0.89067608,0.03492713,0.053162616,0.011193654,0.38952279,0.27302,0.45640001,0.034750491,Brett Guthrie,(R),30.6,67.6,27.6,67.5,35.1,63.3,0.31160897,0.29022083,0.3567073,,,,,BRETT GUTHRIE,251825,,,251825,HANK LINDERMAN,79964,,,S BRETT GUTHRIE,171700,,,257345,HANK LINDERMAN,94643,,,BRETT GUTHRIE,255735,,,360399,0,1,0.31774113,0,0.27011684,0,,,,,,,,1,,,,1,1,0,0,,,0.3002233528,0.3107268453,0,4,1,,,,0.6671977307,1,0,0,,,,0.2626061671,0,0,1,,,0.8862849931,0.7095885394,1,2,1,0,1,0,0.88628501,2,1,0,0,0.10095942,0.072963104,0.084228128,0.066486478,0.31774113,0.31951237,-1.1676898,0,0,0,0,1,0,0,0.14159292
20723,2020,KY,86,0.7010785824,56,0.08628659476,265,649,3,116,-0.378,-0.274,1,7,KY,-0.0094617428,3.748912631,3.084660525,0.70522809,0.006740685109,0.2998736034,6.39892074,0.40164793,2.564586549,2.99859103,162,"Congressional District 3 (116th Congress), Kentucky",744534,0.19269979,0.22183809,0.15684173,0.13422355,0.23902334,0.71124488,0.055614654,0.055184662,0.0011461391,0.34186053,0.31281999,0.4725,0.078230143,John Yarmuth,(D),60,38.1,54.9,39.9,55.7,42.8,0.61162078,0.5791139,0.56548226,JOHN A YARMUTH,212401,,,HAROLD BRATCHER,122093,,,334494,JOHN A YARMUTH,173002,,,VICKIE YATES B GLISSON,101930,,,278720,JOHN A YARMUTH,230672,,,RHONDA PALAZZO,137425,,,368097,0.63499194,0,0.6292538,0,0.62666088,0,1,,,,0.634991958,1,0,0,,,0.4452812645,0.365008042,0,3,1,,,,0.6207017796,1,0,0,,,0.4905512155,0.3657075201,0,3,1,,,,0.6266609073,1,0,0,,,0.4235943281,0.3733390927,0,3,1,0,1,0,1,0,1,0,0.40321478,0.39596036,0.39270386,0.33537292,-0.013631642,0.6292538,0.58540565,-0.27446708,0,0,0,0,1,0,0,0.49460709
31102,2020,KY,313,0.6154195011,35,0.01587301587,908,2205,4,116,0.678,-0.735,0,5,KY,0.34062895,4.55000739,3.40618363,0.90658438,0.00215782814,0.2129488289,5.294483231,0.31124815,3.620739475,3.239039556,174,"Congressional District 4 (116th Congress), Kentucky",758440,0.17695576,0.23952851,0.14969806,0.11335505,0.046256792,0.91997123,0.033775907,0.043796178,0.0011909915,0.36232305,0.32315999,0.46020001,0.03236248,Thomas Massie,(R),33.4,64.7,29.3,65.2,34.8,63.4,0.34046891,0.3100529,0.35437882,CALVIN SIDLE,94065,,,THOMAS MASSIE,233922,,,327987,SETH HALL,90536,,,THOMAS MASSIE,162946,,,261812,ALEXANDRA OWENSBY,125896,,,THOMAS MASSIE,256613,,,382509,0.2867949,0,0.35716936,0,0.32913214,0,0,,,,0.2867949035,0,0,1,,,,0.7132050965,1,0,0,,,0.4076779112,0.3458053871,0,3,1,,,,0.6223778895,1,0,0,,,0.5842195589,0.329132125,0,2,1,,,0.8099736665,0.670867875,1,2,1,0,1,0,0.80997366,2,1,0,0.082251318,0.12756996,0.10832796,0.0961328,0.044325918,0.35716936,0.33496687,0.24597807,0,0,0,0,1,0,0,0.4276644
14854,2020,KY,1,0.7222222222,14,0.09722222222,16,144,5,116,0.338,0.12,0,20,KY,0.28531936,5.066598971,3.45659005,0.96077687,0.0005551631692,0.123161873,3.902418847,0.17661683,3.753112317,3.443904399,188,"Congressional District 5 (116th Congress), Kentucky",697180,0.072510868,0.21973234,0.17265843,0.24879944,0.019073984,0.96425742,0.013600505,0.082275786,0.00073343271,0.54856372,0.19934,0.50300002,0.0092472536,Hal Rogers,(R),18.6,80.1,17.5,79.6,23.2,75,0.18844984,0.18022656,0.23625255,,,,,HAROLD ROGERS,221242,,,221242,KENNETH S STEPP,45890,,,"HAROLD ""HAL"" ROGERS",172093,,,218017,MATTHEW RYAN BEST,47056,,,HAROLD ROGERS,250914,,,297970,0,1,0.210521,0,0.15792194,0,,,,,,,,1,,,0.8243190617,1,1,2,0,,,0.5869755092,0.2104881729,0,2,1,,,0.8417226138,0.7893558759,1,2,0,,,,0.1579219385,0,0,1,,,0.9114877814,0.8420780615,1,2,0.82431906,2,0.84172261,2,0.91148776,2,0.84172261,2,0,0.04431909,0.02493934,0.032481615,0.056025982,0.210521,0.20164299,-4.2842364,0,0,0,0,1,0,0,0.20833333
21333,2020,KY,69,0.7897603486,19,0.02069716776,184,918,6,116,0.476,0.321,0,4,KY,0.066787615,4.291069162,3.163504627,0.84502441,0.01546732639,0.4045935286,5.374594221,0.32123935,2.914305406,2.935652064,185,"Congressional District 6 (116th Congress), Kentucky",771727,0.18344896,0.22050285,0.14473641,0.15503798,0.10265029,0.84520304,0.048006613,0.052995969,0.0011044993,0.36326903,0.28694001,0.4702,0.055817667,Andy Barr,(R),44.5,53.6,39.4,54.7,42.2,55.8,0.45361876,0.4187035,0.43061224,NANCY JO KEMPER,128728,,,ANDY BARR,202099,,,330827,AMY MCGRATH,144736,,,ANDY BARR,154468,,,302888,JOSH HICKS,155011,,,ANDY BARR,216948,,,378450,0.38910973,0,0.48373684,0,0.41674218,0,0,,,0.8008887542,0.389109716,0,2,1,,,0.845472837,0.610890284,1,2,0,,,0.4865613081,0.4778531999,0,6,1,,,0.8375506491,0.5099838884,1,2,0,,,0.7235536491,0.4095943982,0,2,1,,,0.9073755191,0.5732540626,1,3,0.84547281,2,0.83755064,2,0.90737551,3,0.83755064,2,0.15140638,0.23400134,0.17367405,0.17531262,0.01190874,0.48373684,0.43431151,-0.72400981,0,0,0,0,1,0,0,0.2211329
15616,2020,MA,22,0.8162393162,37,0.03952991453,146,936,1,116,-0.417,-0.105,1,16,MA,-0.17783618,3.220851691,2.656789739,0.72080159,0.0739852227,0.2466049913,5.311161468,0.44324559,2.290955951,2.814775774,162,"Congressional District 1 (116th Congress), Massachusetts",728716,0.17872725,0.20400678,0.17855516,0.12815006,0.080290541,0.85041773,0.18324149,0.055673748,0.0015490022,0.37588453,0.30899999,0.46380001,0.07430467,Richard Neal,(D),61.1,36.9,57.2,36.5,64,34.3,0.62346941,0.61045891,0.65106815,RICHARD E NEAL,235803,,,,,,,349676,RICHARD E NEAL,211790,,,,,,,216900,RICHARD E NEAL,275376,,,,,,,372716,1,1,1,1,1,1,1,,,0.9845049711,0.7333573843,1,1,,,,,,,,1,,,0.7063706399,0.9764407561,1,2,,,,,,,,1,,,0.5864442476,0.9651073136,1,2,,,,,,,,0.984505,1,0.70637065,2,0.58644426,2,0.70637065,2,1,1,1,0.37266007,0.040609241,1,0.62833214,-0.36518067,0,0,0,0,1,0,0,0.19551282
29729,2020,MA,198,0.6878427788,91,0.0415904936,762,2188,2,116,-0.539,-0.313,1,12,MA,-0.17168871,3.388441808,2.67096834,0.70251435,0.03586548661,0.4047600688,5.700569371,0.37652862,2.391283414,3.402711532,131,"Congressional District 2 (116th Congress), Massachusetts",748728,0.2236384,0.19762585,0.15635985,0.099583559,0.06708578,0.83191758,0.098947816,0.049538195,0.0010397404,0.34853771,0.34193,0.4621,0.12381532,Jim McGovern,(D),61.8,36,56.2,36.8,58.7,39.2,0.63190186,0.6043011,0.59959143,JAMES P MCGOVERN,275487,,,,,,,363197,JAMES P MCGOVERN,191332,,,TRACY LYN LOVVORN,93391,,,284893,JAMES P MCGOVERN,249854,,,TRACY LYN LOVVORN,132220,,,394084,1,1,0.67199349,0,0.65394139,0,1,,,0.9923600884,0.9824400612,1,1,,,,,,,,1,,,0.9917489318,0.6715924926,1,1,0,,,0.6058234549,0.3278107921,0,2,1,,,0.9943922636,0.653295054,1,1,0,,,0.9909727685,0.3457165867,0,1,0.99236012,1,0.99174893,1,0.99439228,1,0.99174893,1,1,0.45157525,0.42763934,0.36517981,-0.004709661,0.67199349,0.61193144,0.77885121,0,0,0,0,1,0,0,0.38985375
21977,2020,MA,85,0.6954436451,101,0.04036770584,328,2502,3,116,-0.466,-0.108,1,1,MA,-0.050157335,3.471299148,2.899890889,0.79247546,0.0106926129,0.3918836229,6.824215917,0.38551572,2.190379137,3.039920896,148,"Congressional District 3 (116th Congress), Massachusetts",766238,0.2138702,0.22396435,0.14056337,0.094037361,0.05202039,0.77164012,0.19631629,0.051075261,0.0011786444,0.31825501,0.37,0.46439999,0.18349129,Lori Trahan,(D),63.4,34.6,58.2,35.4,56.9,41.4,0.6469388,0.62179488,0.57884026,NIKI TSONGAS,236713,,,ANN WOFFORD,107519,,,360124,LORI LOUREIRO TRAHAN,173175,,,RICK GREEN,93445,,,279327,LORI TRAHAN,286896,,,,,,,388210,0.68765539,0,0.64951992,0,1,1,1,,,0.9863623582,0.6869370154,1,1,0,,,0.9907343857,0.3120182709,0,1,0,,,0.2168812523,0.6199722905,1,10,0,,,0.9887746711,0.3345362246,0,1,1,,,0.9924152316,0.9773692763,1,1,,,,,,,,0.98636234,1,0.21688125,10,0.99241525,1,0.21688125,10,0.47286993,0.42187613,1,0.38662887,-0.042954624,0.64951992,0.61585796,0.91905856,0,0,0,0,1,0,0,0.17146283
21335,2020,MA,246,0.5711892797,55,0.0230318258,802,2388,4,116,-0.421,-0.206,1,4,MA,-0.12381519,3.074955035,2.627504238,0.8144657,0.05503707084,0.4946498036,8.081972443,0.28568089,2.162483652,3.236016559,105,"Congressional District 4 (116th Congress), Massachusetts",757680,0.26181698,0.22090064,0.16035134,0.062503956,0.042217031,0.85312927,0.050769456,0.041647993,0.00057245785,0.31753272,0.46421,0.486,0.13593733,Jake Auchincloss,(D),64.5,33.7,59.2,35,57.2,41.3,0.6568228,0.6284501,0.58071065,JOSEPH P KENNEDY III,265823,,,DAVID A ROSA,113055,,,395304,JOSEPH P KENNEDY III,245289,,,,,,,251016,JAKE AUCHINCLOSS,251102,,,JULIE A HALL,160474,,,434533,0.7016058,0,1,1,0.61009872,0,1,,,0.9865546218,0.7009859894,1,1,0,,,0.9801641587,0.2981306021,0,1,1,,,0.9336661912,0.9771847213,1,2,,,,,,,,0,,,0.2240335027,0.6082558385,1,9,0,,,0.6282067893,0.3887234965,0,2,0.98655462,1,0.93366617,2,0.2240335,9,0.93366617,2,0.49225068,1,0.37222046,0.39494953,-0.047739446,1,0.6219945,2.6661582,0,0,0,0,1,0,0,0.35887772
21375,2020,MA,144,0.7254374159,86,0.03858232391,755,2229,5,116,-0.483,-0.363,1,4,MA,-0.29887354,2.905386145,2.489410379,0.68603581,0.03293527314,0.5726321865,7.738961513,0.38349512,1.93654208,3.718137808,130,"Congressional District 5 (116th Congress), Massachusetts",768212,0.27781165,0.19704196,0.15753594,0.070155114,0.068555295,0.76031488,0.091960289,0.036785737,0.0022070974,0.30027387,0.48367,0.4763,0.24196966,Katherine Clark,(D),74.5,23.9,69.3,25.7,65.2,33.1,0.75711381,0.72947371,0.66327566,KATHERINE M CLARK,285606,,,,,,,385455,KATHERINE M CLARK,236243,,,JOHN HUGO,74856,,,311324,KATHERINE M CLARK,294427,,,CAROLINE COLARUSSO,101351,,,413371,1,1,0.75938207,0,0.74391955,0,1,,,0.9850922316,0.9855041459,1,1,,,,,,,,1,,,0.9927092595,0.7588332413,1,1,0,,,0.6317051084,0.240444039,0,2,1,,,0.9942702161,0.7431590957,1,1,0,,,0.9824579722,0.2558186495,0,1,0.98509222,1,0.99270928,1,0.99427021,1,0.99270928,1,1,0.57666111,0.55341631,0.53213191,-0.066198051,0.75938207,0.71662104,2.9976439,0,0,0,0,1,0,0,0.37729925
21525,2020,MA,129,0.6792682927,20,0.01219512195,408,1640,6,116,-0.282,-0.057,1,3,MA,-0.076209493,3.410145639,2.819003428,0.88936836,0.006575861723,0.5272881101,8.098017457,0.33209786,2.365938953,3.119812833,140,"Congressional District 6 (116th Congress), Massachusetts",770005,0.26680353,0.20568308,0.17916118,0.069582663,0.052697059,0.84834641,0.097548716,0.040657662,0.00081684242,0.32309929,0.42453,0.46039999,0.13698612,Seth Moulton,(D),62.6,35.6,56.1,38.2,54.7,43.9,0.63747454,0.59490985,0.55476671,SETH MOULTON,308923,,,,,,,415749,SETH W MOULTON,217703,,,JOSEPH S SCHNEIDER,104798,,,333975,SETH MOULTON,286377,,,JOHN PAUL MORAN,150695,,,452574,1,1,0.67504597,0,0.65521699,0,1,,,0.9906226952,0.9836589132,1,1,,,,,,,,1,,,0.9898555077,0.6518541807,1,1,0,,,0.9894278375,0.3137899543,0,1,1,,,0.7799907596,0.6543112843,1,3,0,,,0.9886153192,0.3443064177,0,1,0.9906227,1,0.98985553,1,0.77999073,3,0.98985553,1,1,0.45568705,0.42930931,0.35391772,-0.040143132,0.67504597,0.59571701,2.3662336,0,0,0,0,1,0,0,0.2609756
21955,2020,MA,399,0.6353383459,230,0.05086245024,1022,4522,7,116,-0.328,-0.945,1,1,MA,-0.34967533,2.812490332,2.266936017,0.61043823,0.05057930967,0.4694073896,7.19788139,0.37714937,1.776988505,3.412628147,138,"Congressional District 7 (116th Congress), Massachusetts",802775,0.2396711,0.16941983,0.10824203,0.16631186,0.30810624,0.49908006,0.22479898,0.064139813,0.0011708573,0.29842693,0.32738999,0.52139997,0.32214504,Ayanna Pressley,(D),85.3,13.3,84.1,11.9,82.5,15.6,0.86511159,0.87604165,0.84097862,MICHAEL E CAPUANO,253354,,,,,,,309645,AYANNA S PRESSLEY,216559,,,,,,,220411,AYANNA PRESSLEY,267362,,,,,,,326837,1,1,1,1,1,1,1,,,0.9825713762,0.9861547384,1,1,,,,,,,,1,1,,0.5849699945,0.9825235583,1,2,,,,,,,,1,,,0.9862652425,0.866230358,1,1,,,,,,,,0.98257136,1,0.58497,2,0.98626524,1,0.58497,2,1,1,1,0.76744896,-0.035063028,1,0.86071062,-0.40605721,0,0,0,0,1,0,0,0.27686864
20119,2020,MA,24,0.7581329562,13,0.01838755304,85,707,8,116,-0.349,0.04,1,10,MA,-0.12773557,3.217200541,2.845882309,0.77652806,0.01204263918,0.5062679042,7.451531384,0.41699344,1.946968724,3.216024176,130,"Congressional District 8 (116th Congress), Massachusetts",767105,0.28013811,0.19348198,0.16100273,0.078265689,0.11664114,0.75337273,0.058556519,0.047242474,0.0015429928,0.2964882,0.45537999,0.4659,0.17949694,Stephen Lynch,(D),66.2,32.2,60.4,34.4,57.8,40.8,0.67276424,0.6371308,0.58620691,STEPHEN F LYNCH,271019,,,WILLIAM BURKE,102744,,,396009,STEPHEN F LYNCH,259159,,,,,,,263307,STEPHEN F LYNCH,310940,,,,,,,433545,0.72510922,0,1,1,1,1,1,,,0.9737460815,0.7241366411,1,1,0,,,0.9526598341,0.2745220632,0,1,1,,,0.7087994793,0.9842465259,1,3,,,,,,,,1,,,0.6640076674,0.8067960384,1,2,,,,,,,,0.97374606,1,0.70879948,3,0.66400766,2,0.70879948,3,0.52578336,1,1,0.40593565,-0.050923884,1,0.632034,2.4093349,0,0,0,0,1,0,0,0.13861386
21140,2020,MA,42,0.5478723404,2,0.01063829787,82,188,9,116,-0.33,-0.117,1,5,MA,0.029872423,3.702616243,3.117097582,0.91684937,0.05848208755,0.3377097143,6.023633455,0.38365588,2.65565251,3.135186445,135,"Congressional District 9 (116th Congress), Massachusetts",741094,0.2184979,0.19089751,0.21768628,0.083985299,0.044500429,0.88032961,0.056040123,0.047386292,0.0022866051,0.3708486,0.36261001,0.46529999,0.095529042,Bill Keating,(D),57.9,40.3,52.5,41.8,55.5,43.1,0.58961302,0.55673385,0.56288034,WILLIAM R KEATING,211790,,,MARK C ALLIEGRO,127803,,,403642,BILL KEATING,192347,,,PETER D TEDESCHI,131463,,,323928,WILLIAM R KEATING,260262,,,HELEN BRADY,154261,,,442135,0.6236583,0,0.5940119,0,0.627859,0,1,,,0.9931285755,0.5574961503,1,1,0,,,0.618586881,0.3364166414,0,2,1,,,0.8527125175,0.5937955348,1,2,0,,,0.9962271479,0.4058401867,0,1,1,,,0.9940566165,0.6129566346,1,1,0,,,0.9896766441,0.3633081411,0,1,0.9931286,1,0.85271251,2,0.99405664,1,0.85271251,2,0.38894966,0.35285014,0.39420691,0.30995259,0.0061464906,0.5940119,0.56974238,1.1323582,0,0,0,0,1,0,0,0.44680852
21139,2020,MD,11,0.7847222222,3,0.02083333333,31,144,1,116,0.671,-0.395,0,5,MD,0.036400501,4.115065495,3.402219758,0.66225141,0.007421054202,0.283518238,5.57983046,0.3981736,2.697473755,2.945572006,127,"Congressional District 1 (116th Congress), Maryland",732773,0.18870538,0.2126866,0.18483897,0.084552787,0.13554676,0.82073712,0.040571909,0.048157334,0.0023772973,0.35878462,0.36522001,0.44659999,0.051090855,Andy Harris,(R),39.1,58.8,33.4,62,37.7,60.4,0.39938712,0.35010481,0.38430172,JOE WERNER,103622,,,ANDY HARRIS,242574,,,362097,JESSE COLVIN,116631,,,ANDY HARRIS,183662,,,306132,MIA MASON,143877,,,ANDY HARRIS,250901,,,395524,0.29931599,0,0.38839066,0,0.3644504,0,0,,,0.5101413961,0.2861719374,0,2,1,,,0.7838394794,0.6699144152,1,4,0,,,0.378451776,0.3809155219,0,6,1,,,0.8579742664,0.599838007,1,3,0,,,0.4281205356,0.3637630081,0,3,1,,,0.8161294694,0.6343508864,1,2,0.78383946,4,0.85797429,3,0.81612945,2,0.85797429,3,0.089590058,0.1508473,0.13282409,0.12257338,0.034196913,0.38839066,0.37793121,0.86525989,0,0,0,0,1,0,0,0.2361111
20329,2020,MD,38,0.7677793904,29,0.04208998549,107,689,2,116,-0.295,0.131,1,9,MD,-0.020219175,3.496480589,2.974896379,0.60176295,0.002792053329,0.247910661,6.188480832,0.39945921,2.4588155,3.063659242,162,"Congressional District 2 (116th Congress), Maryland",764509,0.19374254,0.2313524,0.1337015,0.099941269,0.3784416,0.53131878,0.072922625,0.053283125,0.016572516,0.32567853,0.37131,0.42809999,0.120408,Dutch Ruppersberger,(D),65.8,32.4,60.1,35.7,63.1,35,0.67006111,0.62734866,0.6432212,C A DUTCH RUPPERSBERGER,192183,,,PAT MCDONOUGH,102577,,,309480,CA DUTCH RUPPERSBERGER,167201,,,LIZ MATORY,77782,,,253302,C A DUTCH RUPPERSBERGER,224836,,,JOHNNY RAY SALLING,106355,,,332026,0.65199822,0,0.68250042,0,0.6788711,0,1,,,1,0.6209868166,1,1,0,,,0.714192299,0.3314495282,0,5,1,,,0.7808960298,0.6600855895,1,2,0,,,0.4201414427,0.3070721905,0,4,1,,,0.7325285952,0.6771638366,1,3,0,,,0.1907544141,0.3203213001,0,7,1,1,0.78089601,2,0.73252857,3,0.78089601,2,0.42510167,0.46580681,0.46086597,0.39356634,0.015872538,0.68250042,0.64687699,0.62053728,0,0,0,0,1,0,0,0.19738752
